Labeling proteomics;sample_id;drug;susceptibility_logAUC
123;2021088;Fedratinib;0.72
123;2021088;Torin-1;1
123;2021088;Ibrutinib;0.423076923
123;2021088;Barasertib;0.428571429
123;2021088;BVB808;0.421052632
123;2021088;Methotrexate;1
123;2021088;Midostaurin;0.769230769
123;2021088;Sorafenib;1
123;2021088;Entinostat;0.111111111
123;2021088;Selumetinib;0.36
123;2021088;Azacitidine;0.260869565
123;2021088;Temsirolimus;0.5
123;2021088;Fludarabine;0.029411765
123;2021088;Imatinib;0.741935484
123;2021088;Idarubicin;0.6
123;2021088;Alvocidib;0.136363636
123;2021088;A1331852;0.291666667
123;2021088;Trofosfamide;0.434782609
123;2021088;Nilotinib;1
123;2021088;Bosutinib;0.317307692
123;2021088;Sorafenib;0.5
123;2021088;Fludarabine;0.294117647
123;2021088;Amsacrine;0.181818182
123;2021088;Nelarabine;0.168224299
123;2021088;Ipatasertib;1
123;2021088;Ixazomib;0.363636364
123;2021088;Crenolanib;0.434782609
123;2021088;Ribociclib;0.590909091
123;2021088;Busulfan;0.636363636
123;2021088;Melphalan;0.52173913
123;2021088;Obatoclax;0.541666667
123;2021088;Thioguanine;1
123;2021088;Mercaptopurine;1
123;2021088;HSP-990;0.571428571
123;2021088;Quizartinib;1
123;2021088;THZ1;0.227272727
118;2021089;Idarubicin;0.881081081
118;2021089;Venetoclax;0.756521739
118;2021089;Bortezomib;0.140350877
118;2021089;Birinapant;0.706422018
118;2021089;Carfilzomib;0.161290323
118;2021089;Cytarabine;0.776785714
118;2021089;Dasatinib;0.460869565
118;2021089;Dexamethasone;0.380530973
118;2021089;Dinaciclib;0.413461538
118;2021089;Doxorubicin;0.8125
118;2021089;Etoposide;0.86407767
118;2021089;Gemcitabine;0.419354839
118;2021089;Navitoclax;0.171171171
118;2021089;Mitoxantrone;0.64516129
118;2021089;Panobinostat;0.0625
118;2021089;Ruxolitinib;1
118;2021089;Selinexor;0.375
118;2021089;Sunitinib;0.733333333
118;2021089;Bosutinib;0.75
118;2021089;Vincristine;0.333333333
118;2021089;Erwinase;1
118;2021089;Native Asparaginase;0.348837209
118;2021089;Leucoginase;0.538461538
118;2021089;Idarubicin;0.854054054
118;2021089;Homoharringtonine;0.115384615
118;2021089;Calicheamicin;0.16
118;2021089;Topotecan;0.37037037
118;2021089;Trametinib;0.515463918
118;2021089;Idasanutlin;0.826086957
118;2021089;Decitabine;0.25
118;2021089;Entospletinib;0.15
118;2021089;Ponatinib;0.366972477
118;2021089;Clofarabine;0.72
118;2021089;Fedratinib;0.8
118;2021089;Torin-1;1
118;2021089;Ibrutinib;0.230769231
118;2021089;Barasertib;1
118;2021089;BVB808;1
118;2021089;Methotrexate;1
118;2021089;Midostaurin;0.230769231
118;2021089;Sorafenib;1
118;2021089;Entinostat;0.148148148
118;2021089;Selumetinib;0.48
118;2021089;Azacitidine;0.52173913
118;2021089;Temsirolimus;0.770833333
118;2021089;Fludarabine;0.941176471
118;2021089;Imatinib;0.483870968
118;2021089;Idarubicin;0.8
118;2021089;Alvocidib;0.545454545
118;2021089;A1331852;0.03125
118;2021089;Trofosfamide;0.260869565
118;2021089;Nilotinib;0.264705882
118;2021089;Bosutinib;0.307692308
118;2021089;Sorafenib;1
118;2021089;Fludarabine;0.705882353
118;2021089;Amsacrine;0.681818182
118;2021089;Nelarabine;0.214953271
118;2021089;Ipatasertib;1
118;2021089;Ixazomib;0.454545455
118;2021089;Crenolanib;0.304347826
118;2021089;Ribociclib;0.818181818
118;2021089;Busulfan;0.545454545
118;2021089;Melphalan;0.956521739
118;2021089;Obatoclax;0.5
118;2021089;Thioguanine;0.545454545
118;2021089;Mercaptopurine;1
118;2021089;HSP-990;0.892857143
118;2021089;Quizartinib;0.545454545
118;2021089;THZ1;0.318181818
60;2021092;Idarubicin;0.891891892
60;2021092;Venetoclax;0.156521739
60;2021092;Bortezomib;0.324561404
60;2021092;Birinapant;0.064220183
60;2021092;Carfilzomib;0.387096774
60;2021092;Cytarabine;0.5
60;2021092;Dasatinib;0.72173913
60;2021092;Dexamethasone;1
60;2021092;Dinaciclib;0.182692308
60;2021092;Doxorubicin;0.3125
60;2021092;Etoposide;0.72815534
60;2021092;Gemcitabine;0.548387097
60;2021092;Navitoclax;0.513513514
60;2021092;Mitoxantrone;0.451612903
60;2021092;Panobinostat;0.464285714
60;2021092;Ruxolitinib;1
60;2021092;Selinexor;0.723214286
60;2021092;Sunitinib;0.9
60;2021092;Bosutinib;0.625
60;2021092;Vincristine;0.54954955
60;2021092;Erwinase;0.2
60;2021092;Native Asparaginase;0.313953488
60;2021092;Leucoginase;0.230769231
60;2021092;Idarubicin;0.897297297
60;2021092;Homoharringtonine;0.423076923
60;2021092;Calicheamicin;0.64
60;2021092;Topotecan;0.666666667
60;2021092;Trametinib;0.463917526
60;2021092;Idasanutlin;0.869565217
60;2021092;Decitabine;1
60;2021092;Entospletinib;1
60;2021092;Ponatinib;0.23853211
60;2021092;Clofarabine;0.36
60;2021092;Fedratinib;0.4
60;2021092;Torin-1;1
60;2021092;Ibrutinib;1
60;2021092;Barasertib;1
60;2021092;BVB808;0.526315789
60;2021092;Methotrexate;1
60;2021092;Midostaurin;1
60;2021092;Sorafenib;1
60;2021092;Entinostat;0.888888889
60;2021092;Selumetinib;0.32
60;2021092;Azacitidine;0.782608696
60;2021092;Temsirolimus;1
60;2021092;Fludarabine;0.470588235
60;2021092;Imatinib;0.516129032
60;2021092;Idarubicin;0.951351351
60;2021092;Alvocidib;0.227272727
60;2021092;A1331852;0.760416667
60;2021092;Trofosfamide;0.173913043
60;2021092;Nilotinib;0.137254902
60;2021092;Bosutinib;0.480769231
60;2021092;Sorafenib;0.333333333
60;2021092;Fludarabine;0.235294118
60;2021092;Amsacrine;0.409090909
60;2021092;Nelarabine;0.102803738
60;2021092;Ipatasertib;0.136363636
60;2021092;Ixazomib;0.590909091
60;2021092;Crenolanib;0.652173913
60;2021092;Ribociclib;0.727272727
60;2021092;Busulfan;1
60;2021092;Melphalan;0.913043478
60;2021092;Obatoclax;0.208333333
60;2021092;Thioguanine;1
60;2021092;Mercaptopurine;1
60;2021092;HSP-990;0.392857143
60;2021092;Quizartinib;0.454545455
60;2021092;THZ1;0.5
60;2021092;RG2833;0.916666667
60;2021092;Birabresib;0.083333333
60;2021092;Momelotinib;1
60;2021092;Idarubicin;1
60;2021092;Buparlisib;1
60;2021092;Delanzomib;0.714285714
60;2021092;Moxidectin;0.428571429
60;2021092;Givinostat;0.857142857
60;2021092;BI-2536;0.153846154
60;2021092;Eltanexor;0.52
60;2021092;AT9283;0.083333333
60;2021092;Mitomycin;0.142857143
60;2021092;Adavosertib;0.857142857
60;2021092;Cabozantinib;0.166666667
60;2021092;Mocetinostat;0.166666667
60;2021092;Palbociclib;0.333333333
60;2021092;Nelarabine;1
60;2021092;BMS-509744;0.888888889
60;2021092;AZD8055;1
60;2021092;iBET;0.272727273
60;2021092;AZD7762;1
60;2021092;Tirbanibulin;0.833333333
60;2021092;Dactolisib;1
80;2021097;Idarubicin;0.708108108
80;2021097;Venetoclax;0.217391304
80;2021097;Bortezomib;0.01754386
80;2021097;Birinapant;0.366972477
80;2021097;Carfilzomib;0.322580645
80;2021097;Cytarabine;0.133928571
80;2021097;Dasatinib;0.060869565
80;2021097;Dexamethasone;0.336283186
80;2021097;Dinaciclib;0.038461538
80;2021097;Doxorubicin;0.044642857
80;2021097;Etoposide;0.310679612
80;2021097;Gemcitabine;0.290322581
80;2021097;Navitoclax;0.27027027
80;2021097;Mitoxantrone;0.290322581
80;2021097;Panobinostat;0.133928571
80;2021097;Ruxolitinib;0.051020408
80;2021097;Selinexor;0.160714286
80;2021097;Sunitinib;0.1
80;2021097;Bosutinib;0.769230769
80;2021097;Vincristine;0.63963964
80;2021097;Erwinase;0.6
80;2021097;Native Asparaginase;0.197674419
80;2021097;Leucoginase;1
80;2021097;Idarubicin;0.67027027
80;2021097;Homoharringtonine;0.153846154
80;2021097;Calicheamicin;0.08
80;2021097;Topotecan;0.222222222
80;2021097;Trametinib;0.24742268
80;2021097;Idasanutlin;0.130434783
80;2021097;Decitabine;0.666666667
80;2021097;Entospletinib;0.5
80;2021097;Ponatinib;0.055045872
80;2021097;Clofarabine;0.32
80;2021097;Fedratinib;0.28
80;2021097;Torin-1;0.5
80;2021097;Ibrutinib;0.576923077
80;2021097;Barasertib;0.457142857
80;2021097;BVB808;0.473684211
80;2021097;Methotrexate;1
80;2021097;Midostaurin;0.115384615
80;2021097;Sorafenib;1
80;2021097;Entinostat;0.592592593
80;2021097;Selumetinib;0.12
80;2021097;Azacitidine;0.47826087
80;2021097;Temsirolimus;0.1875
80;2021097;Fludarabine;0.382352941
80;2021097;Idarubicin;0.232432432
80;2021097;Alvocidib;0.090909091
80;2021097;Prednisolone;0.125
80;2021097;Trofosfamide;0.217391304
80;2021097;Nilotinib;0.323529412
80;2021097;Docetaxel;0.277777778
80;2021097;Imatinib;0.290322581
80;2021097;Carmustine;0.1875
80;2021097;Cyclosporin;0.333333333
80;2021097;Amsacrine;0.272727273
80;2021097;Dovitinib;0.4
80;2021097;Ipatasertib;0.090909091
80;2021097;Ixazomib;0.318181818
80;2021097;Crenolanib;0.173913043
80;2021097;Ribociclib;0.227272727
80;2021097;Busulfan;0.363636364
80;2021097;Melphalan;0.217391304
80;2021097;Obatoclax;0.125
80;2021097;Thioguanine;0.318181818
80;2021097;Mercaptopurine;0.090909091
80;2021097;HSP-990;0.214285714
80;2021097;Quizartinib;0.272727273
80;2021097;THZ1;0.272727273
80;2021097;RG2833;0.666666667
80;2021097;Birabresib;0.333333333
80;2021097;Momelotinib;0.428571429
80;2021097;Idarubicin;0.735135135
80;2021097;Buparlisib;0.214285714
80;2021097;Delanzomib;0.428571429
80;2021097;Moxidectin;0.357142857
80;2021097;Givinostat;0.285714286
80;2021097;BI-2536;0.461538462
80;2021097;Eltanexor;0.24
80;2021097;AT9283;0.416666667
80;2021097;Mitomycin;0.428571429
80;2021097;Adavosertib;0.714285714
80;2021097;Cabozantinib;0.25
80;2021097;Mocetinostat;0.583333333
80;2021097;Palbociclib;0.25
80;2021097;Nelarabine;0.579439252
80;2021097;BMS-509744;0.444444444
80;2021097;AZD8055;0.214285714
80;2021097;iBET;0.545454545
80;2021097;AZD7762;0.166666667
80;2021097;Tirbanibulin;0.666666667
80;2021097;Dactolisib;0.333333333
80;2021097;Idarubicin;0.610810811
80;2021097;XL-228;0.454545455
80;2021097;Ivermectin;0.3
80;2021097;MK-2206;0.2
80;2021097;A-485;0.272727273
80;2021097;AS-1842856;0.545454545
80;2021097;NVP-2;0.444444444
80;2021097;Zelavespib;0.272727273
80;2021097;Mirdametinib;0.5
80;2021097;RAF-265;0.6
80;2021097;BSK805;0.181818182
80;2021097;Torkinib;0.363636364
80;2021097;BAY61-3606;0.3
80;2021097;Apabetalone;0.5
80;2021097;Nutlin-3;0.3
80;2021097;Linifanib;0.111111111
80;2021097;A1331852;0.302083333
80;2021097;A-1210477;0.227272727
80;2021097;Nexturastat A;0.1
80;2021097;CGP-60474;0.5
80;2021097;Luminespib;0.285714286
80;2021097;S-63845;0.0125
80;2021097;Olaparib;0.6
122;2022007;Idarubicin;0.940540541
122;2022007;Bortezomib;0.701754386
122;2022007;Etoposide;0.854368932
122;2022007;Dasatinib;0.513043478
122;2022007;Ponatinib;0.422018349
122;2022007;Venetoclax;0.269565217
122;2022007;Navitoclax;0.288288288
122;2022007;Decitabine;0.458333333
122;2022007;Nelarabine;0.785046729
127;2022019;Idarubicin;0.183783784
127;2022019;Venetoclax;0.791304348
127;2022019;Bortezomib;0.228070175
127;2022019;Birinapant;0.119266055
127;2022019;Cytarabine;0.044642857
127;2022019;Carfilzomib;0.258064516
127;2022019;Dasatinib;0.12173913
127;2022019;Dexamethasone;0.238938053
127;2022019;Calicheamicin;0.72
127;2022019;Doxorubicin;0.116071429
127;2022019;Etoposide;0.087378641
127;2022019;Gemcitabine;0.096774194
127;2022019;Navitoclax;0.495495495
127;2022019;Mitoxantrone;0.387096774
127;2022019;Panobinostat;0.142857143
127;2022019;Ponatinib;0.229357798
127;2022019;Selinexor;0.357142857
127;2022019;Sunitinib;0.133333333
127;2022019;Bosutinib;0.759615385
127;2022019;Vincristine;0.027027027
127;2022019;Daunorubicin;0.333333333
127;2022019;Vorinostat;0.25
127;2022019;Leucoginase;0.307692308
127;2022019;Idarubicin;0.097297297
127;2022019;Homoharringtonine;0.230769231
127;2022019;Dinaciclib;0.057692308
127;2022019;Topotecan;0.037037037
127;2022019;Trametinib;0.288659794
127;2022019;Idasanutlin;0.565217391
127;2022019;Decitabine;0.166666667
127;2022019;Prednisolone;1
127;2022019;Ruxolitinib;0.204081633
127;2022019;Clofarabine;0.28
127;2022019;Fedratinib;0.2
127;2022019;Eltanexor;0.28
127;2022019;Ibrutinib;0.346153846
127;2022019;Barasertib;0.085714286
127;2022019;Tofacitinib;0.285714286
127;2022019;Methotrexate;1
127;2022019;Midostaurin;0.346153846
127;2022019;Sorafenib;1
127;2022019;Entinostat;0.296296296
127;2022019;Selumetinib;0.2
127;2022019;Temsirolimus;0.125
127;2022019;Azacitidine;0.130434783
127;2022019;Fludarabine;0.588235294
127;2022019;Idarubicin;0.367567568
127;2022019;Alvocidib;0.590909091
127;2022019;Entospletinib;0.25
127;2022019;Trofosfamide;0.086956522
127;2022019;Nilotinib;0.078431373
127;2022019;Docetaxel;0.111111111
127;2022019;Imatinib;0.032258065
127;2022019;Carmustine;0.0625
127;2022019;Cyclosporin;0.666666667
127;2022019;Amsacrine;0.045454545
127;2022019;Dovitinib;0.5
127;2022019;Ipatasertib;0.409090909
127;2022019;Ixazomib;0.5
127;2022019;Crenolanib;0.217391304
127;2022019;Ribociclib;1
127;2022019;Busulfan;0.727272727
127;2022019;Melphalan;0.260869565
127;2022019;Gilteritinib;0.25
127;2022019;Thioguanine;0.136363636
127;2022019;Mercaptopurine;1
127;2022019;HSP-990;0.107142857
127;2022019;Quizartinib;0.090909091
127;2022019;THZ1;0.727272727
127;2022019;Idarubicin;0.086486486
127;2022019;Buparlisib;0.357142857
127;2022019;Delanzomib;0.214285714
127;2022019;Moxidectin;0.214285714
127;2022019;Givinostat;0.428571429
127;2022019;Eprenetapopt;1
127;2022019;Regorafenib;1
127;2022019;Infigratinib;1
127;2022019;Momelotinib;0.357142857
127;2022019;Mitomycin;0.357142857
127;2022019;Adavosertib;0.142857143
127;2022019;Cabozantinib;0.666666667
127;2022019;Mocetinostat;0.416666667
127;2022019;Saracitinib;0.333333333
127;2022019;Palbociclib;0.416666667
127;2022019;Nelarabine;0.560747664
127;2022019;BMS-509744;0.388888889
127;2022019;AZD8055;0.285714286
127;2022019;Molibresib;0.666666667
127;2022019;A1331852;0.270833333
127;2022019;A-1210477;1
127;2022019;S-63845;0.425
127;2022019;Verdinexor;0.666666667
127;2022019;Idarubicin;0.151351351
127;2022019;Obatoclax;0.25
127;2022019;Crizotinib;1
127;2022019;Lenalidomide;1
127;2022019;A-485;0.727272727
127;2022019;AS-1842856;1
127;2022019;NVP-2;0.111111111
127;2022019;Erdafitinib;1
127;2022019;Axitinib;1
127;2022019;Torin-1;0.045454545
127;2022019;BSK805;0.454545455
127;2022019;Torkinib;0.272727273
127;2022019;Thiotepa;0.5
127;2022019;Volasertib;1
127;2022019;Nutlin-3;0.1
127;2022019;Linifanib;1
127;2022019;Oxaliplatin;0.333333333
127;2022019;dCBP1;1
127;2022019;Nexturastat A;0.2
127;2022019;CGP-60474;1
127;2022019;Luminespib;0.333333333
127;2022019;Carboplatin;1
127;2022019;Olaparib;0.2
108;2022021;Idarubicin;0.810810811
108;2022021;Venetoclax;0.582608696
108;2022021;Bortezomib;0.464912281
108;2022021;Birinapant;0.52293578
108;2022021;Cytarabine;0.482142857
108;2022021;Carfilzomib;0.935483871
108;2022021;Dasatinib;0.617391304
108;2022021;Dexamethasone;0.566371681
108;2022021;Calicheamicin;0.96
108;2022021;Doxorubicin;0.6875
108;2022021;Etoposide;0.844660194
108;2022021;Gemcitabine;0.838709677
108;2022021;Navitoclax;0.306306306
108;2022021;Mitoxantrone;0.935483871
108;2022021;Panobinostat;0.508928571
108;2022021;Ponatinib;0.587155963
108;2022021;Selinexor;0.866071429
108;2022021;Sunitinib;0.433333333
108;2022021;Bosutinib;1
108;2022021;Vincristine;0.810810811
108;2022021;Daunorubicin;0.666666667
108;2022021;Vorinostat;0.625
108;2022021;Leucoginase;1
108;2022021;Idarubicin;0.794594595
108;2022021;Homoharringtonine;0.692307692
108;2022021;Dinaciclib;0.019230769
108;2022021;Topotecan;0.333333333
108;2022021;Trametinib;0.701030928
108;2022021;Idasanutlin;0.913043478
108;2022021;Decitabine;0.791666667
108;2022021;Prednisolone;0.375
108;2022021;Ruxolitinib;1
108;2022021;Clofarabine;0.76
108;2022021;Fedratinib;0.88
108;2022021;Eltanexor;0.68
108;2022021;Ibrutinib;0.384615385
108;2022021;Barasertib;1
108;2022021;Tofacitinib;0.714285714
108;2022021;Methotrexate;1
108;2022021;Midostaurin;0.384615385
108;2022021;Sorafenib;1
108;2022021;Entinostat;0.518518519
108;2022021;Selumetinib;1
108;2022021;Temsirolimus;0.78125
108;2022021;Azacitidine;0.913043478
108;2022021;Fludarabine;0.647058824
108;2022021;Idarubicin;0.643243243
108;2022021;Alvocidib;1
108;2022021;Entospletinib;0.55
108;2022021;Trofosfamide;1
108;2022021;Nilotinib;0.156862745
108;2022021;Docetaxel;1
108;2022021;Imatinib;1
108;2022021;Carmustine;1
108;2022021;Cyclosporin;0.888888889
108;2022021;Amsacrine;0.545454545
108;2022021;Dovitinib;1
108;2022021;Ipatasertib;1
108;2022021;Ixazomib;0.818181818
108;2022021;Crenolanib;0.739130435
108;2022021;Ribociclib;0.909090909
108;2022021;Busulfan;1
108;2022021;Melphalan;0.826086957
108;2022021;Gilteritinib;1
108;2022021;Thioguanine;0.227272727
108;2022021;Mercaptopurine;0.272727273
108;2022021;HSP-990;0.321428571
108;2022021;Quizartinib;0.181818182
108;2022021;THZ1;0.772727273
106;2022045;Idarubicin;0.962162162
106;2022045;Dasatinib;1
106;2022045;Imatinib;1
106;2022045;Nilotinib;1
106;2022045;Dexamethasone;0.699115044
106;2022045;Venetoclax;0.92173913
106;2022045;Navitoclax;1
106;2022045;HSP-990;1
106;2022045;Luminespib;1
106;2022045;Barasertib;1
106;2022045;Ponatinib;1
106;2022045;Eltanexor;1
106;2022045;Selinexor;0.964285714
106;2022045;Vincristine;1
106;2022045;Doxorubicin;0.866071429
106;2022045;Cytarabine;1
106;2022045;Fludarabine;1
106;2022045;Bortezomib;1
106;2022045;Panobinostat;1
106;2022045;Birinapant;1
106;2022045;Dinaciclib;1
106;2022045;ONC201;1
106;2022045;ONC206;1
121;2022046;Idarubicin;0.886486486
121;2022046;Dasatinib;0.313043478
121;2022046;Imatinib;0.64516129
121;2022046;Nilotinib;1
121;2022046;Dexamethasone;0.752212389
121;2022046;Venetoclax;0.773913043
121;2022046;Navitoclax;0.846846847
121;2022046;HSP-990;0.678571429
121;2022046;Luminespib;0.571428571
121;2022046;Barasertib;0.571428571
121;2022046;Ponatinib;0.688073394
121;2022046;Eltanexor;0.88
121;2022046;Selinexor;0.9375
121;2022046;Vincristine;0.702702703
121;2022046;Doxorubicin;0.544642857
121;2022046;Cytarabine;0.607142857
121;2022046;Fludarabine;0.735294118
121;2022046;Bortezomib;0.666666667
121;2022046;Panobinostat;0.866071429
121;2022046;Birinapant;0.697247706
121;2022046;Dinaciclib;0.865384615
121;2022046;ONC201;0.5
121;2022046;ONC206;0.5
84;2022047;Idarubicin;0.805405405
84;2022047;Dasatinib;1
84;2022047;Imatinib;1
84;2022047;Nilotinib;1
84;2022047;Dexamethasone;1
84;2022047;Venetoclax;1
84;2022047;Navitoclax;1
84;2022047;HSP-990;1
84;2022047;Luminespib;1
84;2022047;Barasertib;1
84;2022047;Ponatinib;1
84;2022047;Eltanexor;0.44
84;2022047;Selinexor;0.821428571
84;2022047;Vincristine;1
84;2022047;Doxorubicin;0.25
84;2022047;Cytarabine;0.946428571
84;2022047;Fludarabine;0.852941176
84;2022047;Bortezomib;1
84;2022047;Panobinostat;1
84;2022047;Birinapant;1
84;2022047;Dinaciclib;1
84;2022047;ONC201;1
84;2022047;ONC206;1
120;2022052;Idarubicin;0.72972973
120;2022052;Dasatinib;0.382608696
120;2022052;Imatinib;0.451612903
120;2022052;Nilotinib;1
120;2022052;Dexamethasone;0.433628319
120;2022052;Venetoclax;0.782608696
120;2022052;Navitoclax;0.756756757
120;2022052;HSP-990;0.714285714
120;2022052;Luminespib;0.619047619
120;2022052;Barasertib;0.285714286
120;2022052;Ponatinib;0.76146789
120;2022052;Eltanexor;0.76
120;2022052;Selinexor;0.633928571
120;2022052;Vincristine;0.675675676
120;2022052;Doxorubicin;0.535714286
120;2022052;Cytarabine;0.580357143
120;2022052;Fludarabine;0.676470588
120;2022052;Bortezomib;0.789473684
120;2022052;Panobinostat;0.8125
120;2022052;Birinapant;1
120;2022052;Dinaciclib;0.75
72;2022053;Idarubicin;0.87027027
72;2022053;Dasatinib;0.713043478
72;2022053;Imatinib;0.677419355
72;2022053;Nilotinib;0.098039216
72;2022053;Dexamethasone;0.610619469
72;2022053;Venetoclax;0.904347826
72;2022053;Navitoclax;0.81981982
72;2022053;HSP-990;1
72;2022053;Luminespib;0.80952381
72;2022053;Barasertib;1
72;2022053;Ponatinib;1
72;2022053;Eltanexor;1
72;2022053;Selinexor;0.901785714
72;2022053;Vincristine;1
72;2022053;Doxorubicin;0.964285714
72;2022053;Cytarabine;0.642857143
72;2022053;Fludarabine;0.882352941
72;2022053;Bortezomib;0.684210526
72;2022053;Panobinostat;1
72;2022053;Birinapant;1
72;2022053;Dinaciclib;0.855769231
114;2000340;Idarubicin;0.681081081
114;2000340;Dasatinib;1
114;2000340;Ponatinib;0.137614679
114;2000340;Venetoclax;0.330434783
114;2000340;Navitoclax;0.486486486
114;2000340;Doxorubicin;0.660714286
114;2000340;Birinapant;0.256880734
114;2000340;Bortezomib;0.51754386
114;2000340;CB-103;0.297297297
114;2000340;Dexamethasone;0.345132743
114;2000340;Cytarabine;0.660714286
114;2000340;Etoposide;0.611650485
114;2000340;Methotrexate;1
114;2000340;Selinexor;0.839285714
114;2000340;Vincristine;0.351351351
114;2000340;Nilotinib;1
114;2000340;Temsirolimus;0.375
114;2000340;Bosutinib;0.490384615
114;2000340;Panobinostat;0.714285714
114;2000340;Trametinib;0.092783505
114;2000340;Ruxolitinib;1
114;2000340;Dinaciclib;0.759615385
114;2000340;A1331852;0.697916667
114;2000340;S-63845;0.275
114;2000340;Nelarabine;0.691588785
114;2000340;Native Asparaginase;0.686046512
38;2000236;Idarubicin;0.767567568
38;2000236;Dasatinib;1
38;2000236;Ponatinib;0.28440367
38;2000236;Venetoclax;0.4
38;2000236;Navitoclax;0.189189189
38;2000236;Doxorubicin;0.553571429
38;2000236;Birinapant;0.055045872
38;2000236;Bortezomib;0.377192982
38;2000236;CB-103;0.418918919
38;2000236;Dexamethasone;0.707964602
38;2000236;Cytarabine;0.616071429
38;2000236;Etoposide;0.572815534
38;2000236;Methotrexate;1
38;2000236;Selinexor;0.598214286
38;2000236;Vincristine;0.468468468
38;2000236;Nilotinib;0.254901961
38;2000236;Temsirolimus;0.34375
38;2000236;Bosutinib;0.336538462
38;2000236;Panobinostat;0.669642857
38;2000236;Trametinib;0.06185567
38;2000236;Ruxolitinib;1
38;2000236;Dinaciclib;0.576923077
38;2000236;A1331852;0.166666667
38;2000236;S-63845;0.2875
38;2000236;Nelarabine;0.803738318
38;2000236;Native Asparaginase;1
86;2000373;Idarubicin;0.010810811
86;2000373;Dasatinib;1
86;2000373;Imatinib;0.096774194
86;2000373;Nilotinib;1
86;2000373;Venetoclax;0.034782609
86;2000373;Navitoclax;0.027027027
86;2000373;Obatoclax;0.041666667
86;2000373;Ponatinib;0.036697248
86;2000373;Dexamethasone;0.601769912
86;2000373;Vincristine;0.081081081
86;2000373;Cytarabine;0.285714286
86;2000373;Doxorubicin;0.955357143
86;2000373;Selinexor;0.508928571
86;2000373;Eltanexor;0.64
86;2000373;Bortezomib;0.087719298
86;2000373;Barasertib;0.171428571
86;2000373;Luminespib;0.714285714
86;2000373;Panobinostat;0.089285714
86;2000373;BMS-509744;0.222222222
86;2000373;Bosutinib;0.375
86;2000373;BX-795;0.571428571
86;2000373;CGP-60474;0.285714286
58;2000382;Idarubicin;0.027027027
58;2000382;Dasatinib;0.286956522
58;2000382;Imatinib;0.161290323
58;2000382;Nilotinib;1
58;2000382;Venetoclax;0.07826087
58;2000382;Navitoclax;0.018018018
58;2000382;Obatoclax;0.875
58;2000382;Ponatinib;0.027522936
58;2000382;Dexamethasone;0.522123894
58;2000382;Vincristine;0.018018018
58;2000382;Cytarabine;0.669642857
58;2000382;Doxorubicin;0.035714286
58;2000382;Selinexor;0.5625
58;2000382;Eltanexor;0.4
58;2000382;Bortezomib;0.543859649
58;2000382;Barasertib;0.228571429
58;2000382;Luminespib;1
58;2000382;Panobinostat;0.178571429
58;2000382;BMS-509744;0.277777778
58;2000382;Bosutinib;0.144230769
58;2000382;BX-795;0.428571429
58;2000382;CGP-60474;0.357142857
73;2000061;Idarubicin;0.27027027
73;2000061;Dasatinib;0.417391304
73;2000061;Ponatinib;0.642201835
73;2000061;Venetoclax;0.652173913
73;2000061;Navitoclax;0.225225225
73;2000061;Doxorubicin;0.473214286
73;2000061;Birinapant;1
73;2000061;Bortezomib;0.552631579
73;2000061;CB-103;1
73;2000061;Dexamethasone;0.10619469
73;2000061;Cytarabine;0.892857143
73;2000061;Etoposide;0.330097087
73;2000061;Methotrexate;1
73;2000061;Selinexor;0.482142857
73;2000061;Vincristine;1
73;2000061;Nilotinib;1
73;2000061;Temsirolimus;0.59375
73;2000061;Bosutinib;0.509615385
73;2000061;Panobinostat;0.330357143
73;2000061;Trametinib;1
73;2000061;Ruxolitinib;1
73;2000061;Dinaciclib;0.096153846
73;2000061;A1331852;0.041666667
73;2000061;S-63845;0.125
73;2000061;Nelarabine;0.14953271
73;2000061;Native Asparaginase;0.744186047
100;2017133;Idarubicin;0.118918919
100;2017133;Dasatinib;0.704347826
100;2017133;Imatinib;0.258064516
100;2017133;Nilotinib;1
100;2017133;Venetoclax;0.391304348
100;2017133;Navitoclax;0.063063063
100;2017133;Obatoclax;0.458333333
100;2017133;Ponatinib;0.119266055
100;2017133;Dexamethasone;0.778761062
100;2017133;Vincristine;0.621621622
100;2017133;Cytarabine;0.741071429
100;2017133;Doxorubicin;0.214285714
100;2017133;Selinexor;0.607142857
100;2017133;Eltanexor;0.36
100;2017133;Bortezomib;0.50877193
100;2017133;Barasertib;0.257142857
100;2017133;Luminespib;1
100;2017133;Panobinostat;0.4375
100;2017133;BMS-509744;0.5
100;2017133;Bosutinib;0.615384615
100;2017133;BX-795;1
100;2017133;CGP-60474;0.142857143
128;2017136;Idarubicin;0.081081081
128;2017136;Dasatinib;0.026086957
128;2017136;Imatinib;0.35483871
128;2017136;Nilotinib;1
128;2017136;Venetoclax;0.182608696
128;2017136;Navitoclax;0.369369369
128;2017136;Obatoclax;0.083333333
128;2017136;Ponatinib;0.064220183
128;2017136;Dexamethasone;0.008849558
128;2017136;Vincristine;0.045045045
128;2017136;Cytarabine;0.008928571
128;2017136;Doxorubicin;0.1875
128;2017136;Selinexor;0.026785714
128;2017136;Eltanexor;0.16
128;2017136;Bortezomib;0.070175439
128;2017136;Barasertib;0.057142857
128;2017136;Luminespib;0.047619048
128;2017136;Panobinostat;0.160714286
128;2017136;BMS-509744;0.055555556
128;2017136;Bosutinib;0.038461538
128;2017136;BX-795;0.285714286
